time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.660000000000003,-5.5448395835714575,1.601262989853631,22.881793910835995,0.18199119669306896,0.23047960742050577,0.0,-4.70119997470189,2.1794127594300945,5.350367189710608,0.03691830470318745,0.05153680618243878,0.0,445.71586392437763,446.95716926249713,447.62724922327584,446.0477069191203
3.720000000000003,-5.832251395155342,1.7357368642264905,23.20558293232315,0.18448502590929117,0.23402551147504003,0.0,-4.8794788349330664,2.3030530567539245,5.441527325662135,0.04952764778757192,0.0710448139804498,0.0,483.829293340848,485.2981611976989,481.87039547107366,482.82361061363855
3.780000000000003,-6.128935045419288,1.8764879881445875,23.528498009378765,0.1870367023784274,0.23862834027230662,0.0,-5.010518945642064,2.388830314881041,5.322434403932498,0.022401529873843144,0.08614560958079229,0.0,416.41592540416815,417.7401700060676,418.59783138063347,416.23095865092085
3.840000000000003,-6.434625711863013,2.0231976564784206,23.8484337983443,0.1881944711007355,0.24434189167076958,0.0,-5.179693375120628,2.501410881016839,5.34134412623546,0.012222413370823021,0.10901620992686548,0.0,462.2001618126017,464.00663618742095,463.6101592838068,462.80942851427943
3.900000000000003,-6.749894121448357,2.176129676684772,24.16666056545034,0.19014491126444977,0.2507651741190591,0.0,-5.329906011862731,2.596336129469089,5.265976044480068,0.05663527539814915,0.10281478099711146,0.0,434.3034666684138,433.7932188575612,431.79900322247613,435.5309285091404
3.960000000000003,-7.074597378088525,2.334987451284874,24.48142508105754,0.19326892891199066,0.2569378083390168,0.0,-5.494147176133427,2.6990413292475295,5.2256580027061865,0.04086044334149502,0.10300175522089236,0.0,446.201545657539,446.22595936858244,446.9016832197058,445.61539575477065
4.020000000000002,-7.409461963803986,2.5001581028908357,24.794344105930826,0.1956042434443095,0.2633916745625715,0.0,-5.668620862802161,2.8066617106947835,5.204322051367371,0.034732980190870205,0.11540142488313435,0.0,451.91843285864434,452.9269098926193,455.0700868230458,454.5799235119576
4.080000000000001,-7.7554495822824245,2.672163609115612,25.10775204135132,0.19768410320693253,0.27053215405409325,0.0,-5.864928512886811,2.926766510543515,5.241514776269872,0.03452670227177099,0.12538425796908653,0.0,473.00767217329,473.7877471057719,474.25264575088187,474.237219790409
4.14,-8.112915044942051,2.851052457655489,25.421652373915204,0.2000676078116559,0.27796738568484436,0.0,-6.051280896607498,3.0361572165775104,5.221039609733705,0.048493803230198015,0.12082273693093525,0.0,458.12260053714783,457.77308797070157,457.0479645380764,458.1608162315752
4.199999999999998,-8.481993919054942,3.0367051460821415,25.73516430790189,0.20314650485920005,0.285067743690087,0.0,-6.251997052922577,3.152255285828829,5.22833080355378,0.056430433775334646,0.11284746845973127,0.0,468.92402865939874,468.31568688647997,468.007582434144,468.6265995387603
4.259999999999997,-8.863650925556229,3.229603289384277,26.050256947313976,0.20668215238803977,0.291435055016497,0.0,-6.470471189489684,3.2776685783173285,5.273434062602232,0.0635027017311894,0.08720561084382285,0.0,483.33808792096136,481.4098245321588,482.4725260667641,483.00843767695903
4.319999999999996,-9.25685889231035,3.4288879737948665,26.362382604101057,0.21043627247716845,0.2964697187972227,0.0,-6.637145400309399,3.3653299523579006,5.130743219361963,0.060632859335117306,0.07634348680151873,0.0,423.5479433619503,422.61852486463124,423.3196668483755,423.0756028115445
4.379999999999995,-9.660552800131867,3.633704717152909,26.667055255474835,0.21411256767879827,0.3012771291746894,0.0,-6.819944893825083,3.4620209043498367,5.024740109939232,0.06251883110963279,0.08677282137212582,0.0,436.35566812984825,437.2309437635575,435.18161688337653,435.34226631185805
4.439999999999993,-10.0758457787756,3.844690331639774,26.966878934143512,0.21742041460275274,0.3067449318879838,0.0,-7.023758905092711,3.5708861433987837,4.968699016493636,0.03319749604652435,0.09866108281447612,0.0,453.16661117784975,454.1282136049061,454.8560407855285,452.50291265831265
4.499999999999992,-10.50303388845939,4.061894198713126,27.261788221247606,0.2195928865023813,0.31273106098250025,0.0,-7.216562457401895,3.6692114459640517,4.8612547679922615,0.04163417619329377,0.10189539982488303,0.0,438.4284178684702,438.7058538923714,436.63179827896,437.33590234846423
4.559999999999991,-10.942679064245537,4.285492038836167,27.552406858066174,0.22160449157616036,0.31887534370354853,0.0,-7.438919736991859,3.783935119989781,4.825121990178367,0.007745414926370665,0.10340356151027434,0.0,462.5820147318629,462.7094380770163,464.0080637293729,461.3395507614499
4.6199999999999894,-11.395641563079861,4.515833152916926,27.840216525133695,0.2220972606341416,0.3248181050074894,0.0,-7.660517081051975,3.8938446896658387,4.767787258077348,0.009131631320351151,0.08848369003133423,0.0,458.7637243730006,457.58519363264173,457.01518999791995,457.12557855047396
4.679999999999988,-11.861959060342937,4.752666966913197,28.12421373625467,0.22280629633649784,0.33006983467057704,0.0,-7.884070489723401,4.000385370103832,4.6981281229369305,0.016709899468987748,0.08554865471090074,0.0,455.42782156404996,455.19907973985966,454.67248977454045,455.2792907612213
4.739999999999987,-12.34176961055942,4.995812595324433,28.403736847109556,0.2241769041734214,0.3351094594439097,0.0,-8.110298701485439,4.104285614652159,4.618670701746872,0.032919820932757554,0.08068926195646033,0.0,453.66969053433064,453.2848284569513,452.5966236032766,453.89981901605046
4.799999999999986,-12.835831982079668,5.245503994666673,28.67986793098656,0.22633970865023922,0.3399939299594017,0.0,-8.359046647349643,4.218572134653568,4.584674481573841,0.04166236058384918,0.08280675183204278,0.0,469.97064110763733,470.13974366647307,469.3909477416593,470.06961574144094
4.859999999999984,-13.34391768540113,5.501367283532317,28.950935788456214,0.22833250885367917,0.34487731850016257,0.0,-8.577930970409776,4.310149732197341,4.4505583356521905,0.005302252133678728,0.0783956300398821,0.0,438.95212982327007,438.59123641072625,439.6103451077559,436.5864602521172
4.919999999999983,-13.865220742075474,5.762653918087462,29.21367807200905,0.2288280112308767,0.3494939852344494,0.0,-8.799669475634857,4.399217554221683,4.3072591938464235,0.013597332560497197,0.0738734433670412,0.0,435.84982595297816,435.47639726772456,435.98400198426776,436.6766361048598
4.979999999999982,-14.400529473862361,6.029578843962361,29.469185807709046,0.22955316834960637,0.35423961148141636,0.0,-9.044716097543578,4.498032748444074,4.209029429354118,0.008877593401910277,0.08789127915997005,0.0,451.983549374664,453.11705549949755,452.1795579340351,451.79893711813804
5.0399999999999805,-14.950685171517364,6.302370979020269,29.71862908628337,0.23030969152602232,0.35912892603763336,0.0,-9.294618691586537,4.594765991925911,4.105069306701072,0.019185444540358226,0.06389419946781755,0.0,453.11614562673014,451.1872864426721,451.12833372332636,451.96003842389376
